repo,module,category,vendors,license,is_oca,16.0_present,17.0_present,18.0_present,19.0_present,master_present,16.0_state,17.0_state,18.0_state,19.0_state,master_state,16.0_status,17.0_status,18.0_status,19.0_status,master_status,16.0_cause,17.0_cause,18.0_cause,19.0_cause,master_cause,16.0_installable,17.0_installable,18.0_installable,19.0_installable,master_installable,16.0_version,17.0_version,18.0_version,19.0_version,master_version,16.0_image,17.0_image,18.0_image,19.0_image,master_image,16.0_run_date,17.0_run_date,18.0_run_date,19.0_run_date,master_run_date
account-financial-tools,account_asset_transfer,Accounting & Finance,Ecosoft,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
account-financial-tools,account_bank_statement_chatter,Invoices & Payments,Trey,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
account-financial-tools,account_cash_deposit,Accounting,Akretion,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.4.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
account-financial-tools,account_chart_update,Accounting,Tecnativa;BCIM;Okia,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.0.8,17.0.1.1.2,18.0.2.0.1,19.0.1.1.5,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
account-financial-tools,account_chart_update_code_digits,Accounting,Moduon,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.1,,,,,odoo:18.0,,,,,2026-08-19,,
account-financial-tools,account_chart_update_l10n_eu_oss,Accounting,ForgeFlow,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
account-financial-tools,account_chart_update_l10n_eu_oss_oca,Accounting,ForgeFlow,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
account-financial-tools,account_chart_update_multilang,Accounting,Moduon,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.3,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
account-financial-tools,account_check_deposit,Accounting,Akretion;Tecnativa,AGPL-3,1,0,1,1,1,0,,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,17.0.1.0.0,18.0.1.1.0,19.0.1.0.0,,,modidx/odoo:17.0-deps-20260820,odoo:18.0,modidx/odoo:19.0-deps-20260819b,,,2026-08-21,2026-08-19,2026-08-21,
account-financial-tools,account_dashboard_banner,Accounting,Akretion,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.2.0.0,,18.0.2.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
account-financial-tools,account_dashboard_banner_mis_builder,Accounting,Akretion,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,modidx/odoo:18.0-deps-20260820,,,,,2026-08-20,,
account-financial-tools,account_fiscal_month,,ACSONE SA/NV,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.1.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
account-financial-tools,account_fiscal_position_allowed_journal,Accounting/Accounting,ACSONE SA/NV,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
account-financial-tools,account_fiscal_position_vat_check,Invoices & Payments,Akretion,AGPL-3,1,1,0,1,1,0,verified,,verified,verified,,ok,,ok,ok,,,,,,,1,,1,1,,16.0.1.1.0,,18.0.1.0.0,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,odoo:19.0,,2026-08-21,,2026-08-19,2026-08-19,
account-financial-tools,account_fiscal_year,Accounting,Agile Business Group;Camptocamp SA,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.3.0,17.0.1.1.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-financial-tools,account_fiscal_year_auto_create,Accounting,GRAP,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.2,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
account-financial-tools,account_invoice_constraint_chronology,Accounting,ACSONE SA/NV;CorporateHub,AGPL-3,1,1,0,1,1,0,verified,,verified,verified,,ok,,ok,ok,,,,,,,1,,1,1,,16.0.1.1.3,,18.0.1.0.1,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,odoo:19.0,,2026-08-22,,2026-08-19,2026-08-19,
account-financial-tools,account_journal_general_sequence,Accounting/Accounting,Moduon,LGPL-3,1,1,0,1,1,0,verified,,verified,verified,,ok,,ok,ok,,,,,,,1,,1,1,,16.0.2.1.0,,18.0.1.0.1,19.0.1.0.3,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,odoo:19.0,,2026-08-22,,2026-08-19,2026-08-19,
account-financial-tools,account_journal_lock_date,,ACSONE SA/NV;Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-financial-tools,account_journal_restrict_mode,Accounting,ForgeFlow S.L.,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.0,17.0.1.0.0,18.0.1.1.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-financial-tools,account_loan,Accounting,Creu Blanca,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.1.1,17.0.2.2.1,18.0.1.0.2,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-21,2026-08-20,2026-08-20,,
account-financial-tools,account_lock_date_update,,ACSONE SA/NV,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.0.1,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-financial-tools,account_lock_to_date,,ForgeFlow,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.1,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
account-financial-tools,account_maturity_date_default,Accounting,Tecnativa,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
account-financial-tools,account_move_budget,Accounting & Finance,ForgeFlow,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.1.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-21,,,
account-financial-tools,account_move_fiscal_month,,ACSONE SA/NV,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-financial-tools,account_move_fiscal_year,,ACSONE SA/NV,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
account-financial-tools,account_move_line_check_number,Accounting & Finance,Ecosoft,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-financial-tools,account_move_line_landed_cost_info,Generic,ForgeFlow,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
account-financial-tools,account_move_line_purchase_info,Generic,ForgeFlow,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.2.1.0,17.0.2.1.0,18.0.2.1.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
account-financial-tools,account_move_line_repair_info,Generic,ForgeFlow S.L.,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-financial-tools,account_move_line_sale_info,Generic,ForgeFlow S.L.,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.1.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
account-financial-tools,account_move_line_tax_editable,,ACSONE SA/NV,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-20,2026-08-19,,
account-financial-tools,account_move_name_sequence,Accounting,Akretion;Vauxoo,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.12,17.0.1.0.5,18.0.2.0.2,19.0.1.0.3,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-financial-tools,account_move_post_date_user,Accounting,ForgeFlow S.L.,LGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-financial-tools,account_move_print,Accounting/Accounting,ForgeFlow,LGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-financial-tools,account_move_template,Accounting/Accounting,Agile Business Group;Aurium Technologies;Vauxoo;ForgeFlow;Akretion,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.3,17.0.1.0.1,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-financial-tools,account_move_total_by_account_internal_group,Accounting,ForgeFlow,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
account-financial-tools,account_move_transfer_partner,Generic,ForgeFlow S.L.,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-financial-tools,account_netting,Accounting & Finance,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-financial-tools,account_partner_required,Accounting,ACSONE SA/NV;Akretion,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-20,2026-08-19,,
account-financial-tools,account_payroll_sheet_import,Accounting,APSL-Nagarro,AGPL-3,1,0,1,1,1,0,,verified,verified,verified,,,fail,ok,ok,,,registry,,,,,1,1,1,,,,18.0.1.0.0,19.0.1.0.0,,,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,modidx/odoo:19.0-deps-20260819b,,,2026-08-20,2026-08-22,2026-08-19,
account-financial-tools,account_reversal,Accounting & Finance,Akretion;Camptocamp;ACSONE SA/NV;Tecnativa,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-financial-tools,account_sequence_option,Accounting,Ecosoft,LGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-22,2026-08-21,2026-08-20,,
account-financial-tools,account_spread_cost_revenue,Accounting & Finance,Onestein,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
account-financial-tools,account_tax_repartition_line_tax_group_account,Accounting,ForgeFlow,LGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
account-financial-tools,account_template_active,Accounting,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-financial-tools,account_usability,Accounting,GRAP;Akretion,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.1,17.0.1.0.0,18.0.1.1.3,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-financial-tools,base_vat_optional_vies,Accounting,Tecnativa,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.1.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
account-financial-tools,mail_template_substitute_account_move,Accounting,Sodexis,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-21,,,
account-financial-tools,product_category_tax,,ForgeFlow S.L.,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
account-financial-tools,purchase_unreconciled,Purchases,ForgeFlow S.L.,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.2.1.1,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
account-financial-tools,stock_account_anglo_saxon_cogs_kit,Accounting,ForgeFlow,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.2.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-fiscal-rule,account_avatax_exemption,Sales,Sodexis,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,modidx/odoo:18.0-deps-20260820,,,2026-08-21,,2026-08-20,,
account-fiscal-rule,account_avatax_exemption_base,Sales,Sodexis,LGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.1.1,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
account-fiscal-rule,account_avatax_oca,Accounting,Open Source Integrators;Fabrice Henrion;Sodexis,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,warn,ok,,,,deprecated,,,,1,1,1,,,16.0.1.7.0,17.0.1.4.1,18.0.1.1.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-21,2026-08-20,2026-08-20,,
account-fiscal-rule,account_avatax_oca_log,Accounting,Open Source Integrators;ForgeFlow,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,modidx/odoo:18.0-deps-20260820,,,2026-08-21,,2026-08-20,,
account-fiscal-rule,account_avatax_repair_oca,Inventory,ForgeFlow,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-fiscal-rule,account_avatax_sale_oca,Accounting,Open Source Integrators;Fabrice Henrion;Sodexis,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,warn,ok,,,,deprecated,,,,1,1,1,,,16.0.1.3.0,17.0.1.1.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-21,2026-08-20,2026-08-20,,
account-fiscal-rule,account_avatax_website_sale,Website/Website,Cybernexus Solutions,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,warn,ok,,,,deprecated,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-22,2026-08-20,2026-08-20,,
account-fiscal-rule,account_ecotax,Localization/Account Taxes,Akretion,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.2.0.0,17.0.1.1.2,18.0.1.1.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
account-fiscal-rule,account_ecotax_report,Localization/Account Taxes,Akretion,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-fiscal-rule,account_ecotax_sale,Localization/Account Taxes,Akretion,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.3.0.0,17.0.1.0.2,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
account-fiscal-rule,account_ecotax_sale_tax,Localization/Account Taxes,Akretion,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.3.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-fiscal-rule,account_ecotax_tax,Localization/Account Taxes,Akretion,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.2.0.0,17.0.1.0.1,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
account-fiscal-rule,account_fiscal_position_autodetect_optional_vies,Accounting & Finance,Tecnativa,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.1,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-21,,,
account-fiscal-rule,account_fiscal_position_partner_type,Accounting & Finance,Sygel Technology,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.2,17.0.1.1.0,18.0.1.1.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-21,2026-08-19,,
account-fiscal-rule,account_fiscal_position_type,Accounting,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.4,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-fiscal-rule,account_fiscal_position_vies_warning,Accounting,Moduon,LGPL-3,1,0,0,1,1,0,,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,18.0.1.0.2,19.0.1.0.2,,,,odoo:18.0,odoo:19.0,,,,2026-08-19,2026-08-19,
account-fiscal-rule,account_product_fiscal_classification,Accounting,Akretion;GRAP;La Louve,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.2.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
account-fiscal-rule,l10n_eu_oss_oca,Accounting & Finance,Sygel Technology,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.1.2,17.0.1.1.3,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
account-invoice-reporting,account_comment_template,Accounting,Camptocamp;Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-22,2026-08-20,2026-08-19,2026-08-19,
account-invoice-reporting,account_invoice_bank_details,Account,Camptocamp,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.1,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
account-invoice-reporting,account_invoice_line_report,Account,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.1,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,modidx/odoo:19.0-deps-20260819b,,2026-08-21,2026-08-20,2026-08-19,2026-08-21,
account-invoice-reporting,account_invoice_line_sale_line_position,Sale,Camptocamp,AGPL-3,1,0,1,1,0,0,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,17.0.1.0.0,18.0.1.0.1,,,,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,,2026-08-20,2026-08-19,,
account-invoice-reporting,account_invoice_payment_mode_note_template,,ACSONE SA/NV,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
account-invoice-reporting,account_invoice_production_lot,Accounting & Finance,Agile Business Group;Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.0.1,18.0.1.0.1,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-invoice-reporting,account_invoice_report_due_list,Accounting,Tecnativa,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
account-invoice-reporting,account_invoice_report_grouped_by_picking,Accounting & Finance,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.9,17.0.1.0.6,18.0.1.0.3,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
account-invoice-reporting,account_invoice_report_grouped_by_picking_sale_mrp,Accounting & Finance,Tecnativa,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
account-invoice-reporting,account_invoice_report_header_repeater,Accounting,Tecnativa,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
